"","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000126603",124.069670845639,103.828148780846,49.9419859622251,79.7782647571072,103.413558741901,74.9457810101734,86.5650806374941,72.8031718137739
"ENSG00000126653",3178.05010851948,2921.06381708325,4151.22177822275,3469.91617482011,542.290612914846,506.776233497363,510.435475483155,611.546643235701
"ENSG00000126698",3672.68184936869,3685.66004635419,4009.0792027918,3756.15357529479,3809.90684096686,3533.15824762246,3582.00333672389,4045.61625525156
"ENSG00000126705",520.982821382793,526.796275611575,316.116306749908,354.180428152432,216.916245165939,203.424262741899,167.160155713782,138.886050844738
"ENSG00000126709",141.08807702358,177.512641464027,240.928921290295,244.156557525872,22.7005372848075,42.826160577242,35.8200333672389,29.1212687255096
"ENSG00000126746",1575.02604272627,1559.33611463953,1196.96122399575,1118.21073294165,1850.09378871181,1820.11182453278,1337.28124571025,1569.18836478611
"ENSG00000126749",65.8777013339675,81.3400243905247,89.4565243059636,120.982423477811,13.8725505629379,32.1196204329315,23.8800222448259,22.4009759426997
"ENSG00000126752",1.09796168889946,3.34929512196278,2.1952521302077,3.06839479835028,0,0,0,0
"ENSG00000126756",590.154407783458,536.844160977463,597.108579416493,622.007459837006,1298.9751890751,1338.31751803881,1247.73116229216,1354.1389957362
"ENSG00000126759",3.29388506669837,4.78470731708969,4.93931729296731,3.06839479835028,3.78342288080125,3.56884671477016,2.98500278060324,1.12004879713498
"ENSG00000126767",569.293135694369,587.083587806905,546.617780421716,615.432328126255,1093.40921255156,1127.75556186737,1056.69098433355,1039.40528374126
"ENSG00000126768",348.602836225578,330.144804879188,368.253544842341,449.30066690129,885.320954107493,1042.10324071289,1385.04129019991,1317.17738543074
"ENSG00000126773",1920.33499388515,1984.6965951288,2087.13596279497,1608.27721644959,6962.75924163457,6334.70291871704,5468.52509406514,5619.28481522621
"ENSG00000126775",446.321426537629,455.504136586938,543.324902226405,465.957667235192,1394.8219020554,1288.35366403203,1095.49602048139,1006.92386862435
"ENSG00000126777",10963.1474636611,10561.7629317438,6865.65103722457,5538.8909531363,11825.7187844244,9528.82072843634,7841.60230464472,8678.13808020185
"ENSG00000126778",108.149226356597,101.435795122301,79.5778897200289,87.2300806959578,826.04732897494,806.559357538057,838.785781349511,683.22976625234
"ENSG00000126785",0,0,0,0,21.4393963245404,21.413080288621,38.8050361478422,41.4418054939944
"ENSG00000126787",1754.54277886133,1835.4137268356,1898.89309262966,1374.64086966092,9367.7550528639,8740.10560447213,7059.53157612667,7276.95703498599
"ENSG00000126790",123.520690001189,121.053095122369,230.501473671808,215.664320112619,1259.87981930682,1331.17982460927,904.455842522783,973.322404710301
"ENSG00000126803",9.88165520009512,7.6555317073435,13.1715127812462,4.38342114050039,259.795037815019,271.232350322532,280.590261376705,268.811711312396
"ENSG00000126804",2390.81157757857,2410.05707561808,2334.65064047588,1797.64100971921,8722.05088120715,6145.55404283422,2653.66747195628,2877.40535983977
"ENSG00000126814",577.527848361115,579.428056099561,712.908129284949,686.882092716412,727.678334074108,749.457810101734,868.635809155544,855.717281011128
"ENSG00000126821",674.697457828717,624.882775611913,1139.33585557779,881.944333468679,1761.81392149312,1520.32870049209,1083.55600935898,1067.40650366964
"ENSG00000126822",526.47262982729,457.896490245483,515.335437566256,580.803301116302,1087.10350775023,1081.36055457536,1074.60100101717,1001.32362463868
"ENSG00000126838",0,0.956941463417938,0,0,0,3.56884671477016,0,3.36014639140495
"ENSG00000126856",8.23471266674593,2.87082439025381,6.58575639062309,4.82176325455043,0,0,0,3.36014639140495
"ENSG00000126858",1570.08521512622,1415.79489512684,1401.11967210506,1202.81076095331,1664.70606755255,1695.20218951583,1623.84151264816,1765.19690428473
"ENSG00000126860",1.64694253334919,2.39235365854484,0,0.438342114050039,58.0124841722859,82.0834744397138,86.5650806374941,56.0024398567492
"ENSG00000126861",2.74490422224864,0.956941463417938,1.09762606510385,2.63005268430024,5.04456384106834,14.2753868590807,8.95500834180973,6.7202927828099
"ENSG00000126870",1275.28250165672,1131.10480976,1046.58645307652,902.984754943081,170.254029636056,149.891562020347,125.370116785336,113.124928510633
"ENSG00000126878",1923.62887895185,2085.6539195194,1836.87721995129,1757.75187734066,330.418931589976,231.975036460061,229.84521410645,249.770881761101
"ENSG00000126882",76.3083373785123,73.2060219514722,107.018541347625,115.28397599516,20.1782553642734,21.413080288621,80.5950750762876,53.7623422624792
"ENSG00000126883",1747.40602788349,1651.20249512765,1808.88775529114,2073.79654157074,1745.41908900964,2069.9310945667,1868.61174065763,2122.49247057079
"ENSG00000126890",2.19592337779891,0,0.548813032551924,3.50673691240031,0,0,0,0
"ENSG00000126895",1.09796168889946,0.478470731708969,0,0,0,3.56884671477016,0,0
"ENSG00000126903",180.065716979511,208.134768293401,225.013343346289,272.210452825074,799.563368809331,685.218569235871,764.16071183443,745.952498891899
"ENSG00000126934",811.393688096699,795.696826832015,915.968951329161,1101.1153904937,1003.8682043726,1059.94747428674,1259.67117341457,1015.88425900143
"ENSG00000126945",4413.80598937582,4449.2993341617,4017.31139828008,4010.83034355786,414.915375927871,317.627357614545,298.500278060324,333.774541546225
"ENSG00000126947",0.548980844449729,0.478470731708969,0,0,0,0,0,0
"ENSG00000126950",1.09796168889946,0.478470731708969,1.09762606510385,0,0,0,0,3.36014639140495
"ENSG00000126953",477.064353826814,502.872739026126,802.913466623465,673.29348718086,245.922487252081,224.83734303052,331.33530864696,313.613663197795
"ENSG00000126970",689.519940628859,636.844543904637,445.636182432162,400.206350127686,49.1844974504163,32.1196204329315,35.8200333672389,54.8823910596142
"ENSG00000127022",13047.6277300367,13582.3486610225,16726.7236061175,14161.9570207287,5153.02196365131,4375.40607230822,3829.75856751396,4136.34020781949
"ENSG00000127054",1873.67162210692,1847.37549512833,1668.39161895785,1778.79229881506,1365.81565996925,1663.0825690829,1895.47676568306,2017.20788364011
"ENSG00000127080",186.104506268458,166.98628536643,189.889309262966,181.473635216716,161.426042914187,171.304642308968,155.220144591369,134.405855656198
"ENSG00000127081",146.577885468078,168.421697561557,203.060822044212,144.214555522463,412.393094007337,381.866598480408,453.720422651693,415.538103737079
"ENSG00000127083",0,1.43541219512691,0,0.876684228100079,1.26114096026708,7.13769342954033,2.98500278060324,4.48019518853993
"ENSG00000127084",20.8612720890897,22.9665951220305,39.5145383437385,41.6425008347537,5.04456384106834,0,20.8950194642227,21.2809271455647
"ENSG00000127124",151.518713068125,154.067575610288,129.519875682254,155.173108373714,454.01074569615,406.848525483799,802.965747982273,744.832450094764
"ENSG00000127125",1890.69002828487,1750.24593659141,2815.95967002392,2434.99044354797,417.437657848405,460.381226205351,408.945380942644,516.342495479228
"ENSG00000127129",99.3655328454009,97.1295585369207,36.221660148427,33.752342781853,0,0,0,0
"ENSG00000127152",71.3675097784647,78.9476707319799,87.2612721757559,90.7368176083581,382.125710960927,392.573138624718,167.160155713782,134.405855656198
"ENSG00000127184",3384.46690603258,3324.89311464562,3988.77312058738,4934.85551997534,3644.69737517187,3743.7202037939,3187.98296968426,3015.17136188738
"ENSG00000127191",328.839525825388,306.22126829374,368.802357874893,458.505851296341,218.177386126206,296.214277325924,244.770228009466,271.051808906666
"ENSG00000127220",217.945395246542,233.972187805686,193.182187458277,262.566926315974,329.157790629709,431.83045248719,525.360489386171,508.502153899283
"ENSG00000127241",5.48980844449729,5.74164878050763,7.13456942317501,4.38342114050039,10.0891276821367,21.413080288621,8.95500834180973,15.6806831598898
"ENSG00000127249",1.09796168889946,0,1.09762606510385,1.75336845620016,5.04456384106834,3.56884671477016,2.98500278060324,1.12004879713498
"ENSG00000127252",0,0,0,0,201.782553642733,153.460408735117,119.40011122413,89.6039037707987
"ENSG00000127311",37.3306974225816,31.5790682927919,86.712459143204,74.0798172744566,121.06953218564,146.322715305577,205.965191861624,196.008539498622
"ENSG00000127314",1325.78873934609,1147.85128536982,1642.04859339536,1411.89994935518,2017.82553642734,1673.78910922721,1053.70598155295,1192.85196894876
"ENSG00000127324",8.78369351119566,8.13400243905247,8.23219548827886,5.69844748265051,184.126580198994,149.891562020347,131.340122346543,146.726392424683
"ENSG00000127325",3.29388506669837,1.91388292683588,9.87863458593463,13.1502634215012,17.6559734437392,46.3950072920121,35.8200333672389,36.9616103054545
"ENSG00000127328",860.801964097175,793.782943905179,935.72622050103,808.302858308272,1385.99391533353,1234.82096331048,1220.86613726673,1364.21943491041
"ENSG00000127329",47.7613334671264,43.0623658538072,39.5145383437385,46.4642640893042,201.782553642733,160.598102164657,92.5350861987006,104.164538133553
"ENSG00000127334",447.419388226529,383.255056098884,413.256213511599,344.536901643331,865.14269874322,774.439737105126,570.13553109522,706.750790992175
"ENSG00000127337",1048.00443205453,1021.05654146694,1086.10099142026,910.436570881932,856.31471202135,852.954364830069,710.430661783572,582.425374510192
"ENSG00000127362",1.64694253334919,0,2.74406516275962,1.31502634215012,1.26114096026708,3.56884671477016,2.98500278060324,6.7202927828099
"ENSG00000127364",13.1755402667935,26.7943609757023,48.8443598971212,42.0808429488038,11.3502686424038,21.413080288621,29.8500278060324,17.9207807541597
"ENSG00000127366",8.23471266674593,7.6555317073435,10.9762606510385,11.396894965301,6.30570480133542,14.2753868590807,11.940011122413,14.5606343627548
"ENSG00000127377",0,0,1.09762606510385,0,2.52228192053417,3.56884671477016,0,2.24009759426997
"ENSG00000127399",590.154407783458,440.67154390396,305.688859131422,498.394983674895,104.674699702168,78.5146277249436,161.190150152575,168.007319570248
"ENSG00000127412",3.29388506669837,7.17706097563453,4.93931729296731,1.75336845620016,0,3.56884671477016,0,0
"ENSG00000127415",440.831618093132,425.838951220982,313.9210546197,374.782507512784,34.0508059272113,32.1196204329315,32.8350305866357,35.8415615083195
"ENSG00000127418",3848.90470043705,3638.76991464671,4501.91330602343,5395.55308184193,510.762088908169,653.09894880294,692.520645099953,777.313865211679
"ENSG00000127419",213.004567646495,189.474409756752,208.548952369731,274.402163395325,108.458122582969,96.3588612987944,104.475097321114,105.284586930688
"ENSG00000127423",130.657440979035,143.541219512691,148.179518789019,99.0653177753089,286.278997980628,264.094656892992,325.365303085754,364.01585906887
"ENSG00000127445",458.947985959973,425.838951220982,519.725941826672,776.74222609667,1267.44666506842,1548.87947421025,2158.15701037615,1802.15851459019
"ENSG00000127452",237.708705646733,237.321482927649,209.646578434835,223.11613605147,132.419800828044,153.460408735117,131.340122346543,154.566734004628
"ENSG00000127463",993.106347609559,929.190160978818,1081.16167412729,1062.10294234325,1397.34418397593,1299.06020417634,996.990928721483,1085.3272844238
"ENSG00000127472",109.796168889946,85.1677902441965,41.1609774413943,40.3274744926036,0,7.13769342954033,2.98500278060324,1.12004879713498
"ENSG00000127481",4048.1847469723,3915.8044683062,2410.9356520006,2146.99967461709,6501.18165017682,5542.41894803806,3761.10350356009,3429.58941682732
"ENSG00000127483",3265.33806278699,2950.2505317175,2964.13918881294,2617.77910510683,6204.81352451405,6117.00326911606,5050.62470478069,5379.59437263933
"ENSG00000127507",1.64694253334919,0.478470731708969,0,1.75336845620016,99.6301358610997,85.6523211544839,26.8650250254292,39.2017078997244
"ENSG00000127511",1445.46656343614,1418.66571951709,1086.64980445281,1117.33404871355,760.467999041052,678.080875806331,779.085725737447,757.152986863249
"ENSG00000127526",1939.00034259644,1947.3758780555,1386.85053325871,1426.36523911883,2901.88534957456,2826.52659809797,1713.39159606626,1519.90621771217
"ENSG00000127527",1195.68027921151,1190.91365122362,1290.80825256212,1290.04084164927,935.766592518177,1059.94747428674,973.110906476657,954.281575159006
"ENSG00000127528",17.5673870223913,19.6173000000677,21.403708269525,13.5886055355512,32.7896649669442,49.9638540067823,44.7750417090487,33.6014639140495
"ENSG00000127530",9.88165520009512,3.34929512196278,0.548813032551924,1.75336845620016,0,0,0,0
"ENSG00000127540",450.164292448778,469.858258538207,383.071496721243,551.872721589,364.469737517187,381.866598480408,432.82540318747,390.897030200109
"ENSG00000127554",427.656077826339,413.877182928258,379.778618525931,406.343139724386,230.788795728876,231.975036460061,370.140344794802,403.217566968594
"ENSG00000127561",40.6245824892799,44.4977780489341,17.5620170416616,42.9575271769039,23.9616782450746,10.7065401443105,14.9250139030162,15.6806831598898
"ENSG00000127564",137.245211112432,160.287695122505,195.377439588485,208.650846287819,227.005372848075,224.83734303052,271.635253034895,250.890930558236
"ENSG00000127578",15.3714636445924,20.5742414634857,11.5250736835904,14.9036318777013,10.0891276821367,3.56884671477016,20.8950194642227,8.96039037707987
"ENSG00000127580",186.653487112908,165.550873171303,126.226997486942,157.364818943964,85.7575852981617,121.340788302186,128.355119565939,79.5234645965838
"ENSG00000127585",496.827664227005,429.188246342945,316.66511978246,388.371113048335,248.444769172616,346.178131332706,265.665247473689,239.690442586887
"ENSG00000127586",452.909196671026,420.097302440475,378.680992460827,404.589771268186,108.458122582969,96.3588612987944,199.995186300417,153.446685207493
"ENSG00000127588",64.779739645068,61.722724390457,38.4169122786347,67.504685563706,2.52228192053417,10.7065401443105,2.98500278060324,2.24009759426997
"ENSG00000127603",2866.22898887203,2978.95877562004,2426.30241691205,2285.07744054285,4891.96578487602,4418.23223288546,3841.69857863637,4335.70889370952
"ENSG00000127616",3951.0151375047,4026.33120733097,3439.41127500291,3543.55764998052,1601.6490195392,1627.39410193519,1292.5062040012,1400.06099641873
"ENSG00000127663",3705.07171919122,3845.46927074498,1159.09312474966,1231.30299836656,899.193504670431,949.313226128864,462.675430993503,403.217566968594
"ENSG00000127666",517.139955471644,452.154841464976,491.736477166524,583.433353800602,696.149810067431,617.410481655238,525.360489386171,514.102397884958
"ENSG00000127720",106.502283823247,114.354504878444,114.1531107708,74.9565015025567,30.26738304641,21.413080288621,14.9250139030162,33.6014639140495
"ENSG00000127743",0,3.82776585367175,7.68338245572693,9.20518439505082,8.82798672186959,3.56884671477016,8.95500834180973,1.12004879713498
"ENSG00000127774",3.29388506669837,4.78470731708969,4.93931729296731,15.3419739917514,8.82798672186959,10.7065401443105,20.8950194642227,11.2004879713498
"ENSG00000127804",918.993933608846,1029.19054390599,1251.29371421839,1128.2926015648,441.39933609348,410.417372198569,543.27050606979,549.943959393277
"ENSG00000127824",5950.95235383506,5950.26201953274,4066.1557581772,4770.91556932063,2480.66426884535,2444.65999961756,2504.41733292612,2470.82764647977
"ENSG00000127831",3.29388506669837,2.87082439025381,4.93931729296731,3.06839479835028,5.04456384106834,3.56884671477016,14.9250139030162,5.60024398567492
"ENSG00000127837",1309.3193140126,1301.9188609801,1243.61033176266,1488.17147719988,1193.03934841266,1038.53439399812,1504.44140142403,1322.77762941642
"ENSG00000127838",3741.85343576935,3575.61177806112,1874.19650616482,2120.69914777409,827.308469935207,820.834744397138,1167.13608721587,1243.25416481983
"ENSG00000127863",1023.84927489874,1074.16679268664,714.554568382605,704.854119392463,815.958201292804,710.200496239263,492.525458799535,500.661812319338
"ENSG00000127870",3140.7194110969,3344.03194391398,3077.19467351864,2652.40813211679,1049.26927894221,906.487065551622,823.860767446495,944.201135984791
"ENSG00000127884",2461.63010651258,2655.51256098478,2632.65611715158,3093.38029885113,1044.22471510115,992.139386706106,773.11572017624,758.273035660384
"ENSG00000127914",3489.87122816693,3619.15261464664,2805.53222240543,2158.83491169644,1296.45290715456,1102.77363486398,850.725792471924,1134.60943149774
"ENSG00000127920",0,0,0,0,928.199746756574,753.026656816505,868.635809155544,684.349815049475
"ENSG00000127922",303.03742613625,310.527504879121,341.361706247297,418.616718917788,349.336045993982,342.609284617936,304.470283621531,338.254736734765
"ENSG00000127946",1923.0798981074,1907.18433659195,1841.2677242117,1702.0824288563,786.951959206661,681.649722521101,1155.19607609346,1251.09450639978
"ENSG00000127947",2248.07655802164,2250.24785122728,1452.70809716494,1269.43876228891,3010.34347215753,2387.55845218124,1767.12164611712,1811.11890496727
"ENSG00000127948",747.711910140531,766.510112197768,681.076973396937,869.670754275278,940.811156359245,985.001693276565,597.000556120649,603.706301655756
"ENSG00000127951",1.64694253334919,0,1.64643909765577,0,11.3502686424038,0,0,8.96039037707987
"ENSG00000127952",486.39702818246,477.99226097726,606.987214002428,701.347382480063,570.035714040722,599.566248081388,680.580633977539,673.149327078125
"ENSG00000127954",54.3491036005231,42.5838951220982,68.6016290689905,56.5461327124551,26.4839601656088,17.8442335738508,11.940011122413,28.0012199283746
"ENSG00000127955",307.978253736298,336.843395123114,624.000418011537,478.669588542643,324.113226788641,299.783124040694,188.055175178004,229.610003412672
"ENSG00000127980",677.991342895415,686.60550000237,909.383194938538,686.882092716412,495.628397384964,549.602394074605,677.595631196936,777.313865211679
"ENSG00000127989",655.483128272976,696.17491463655,1042.74476184866,958.654203427436,691.105246226362,592.428554651847,579.090539437029,622.747131207051
"ENSG00000127990",34.5857932003329,36.8422463415906,38.4169122786347,27.1772110711024,1846.31036583101,1630.96294864997,1349.22125683267,1368.69963009895
"ENSG00000127993",255.276092669124,279.426907318038,336.971201986881,326.564874967279,147.553492351249,153.460408735117,214.920200203434,181.447905135867
"ENSG00000127995",733.438408184838,708.136682929274,720.042698708124,580.803301116302,599.041956126865,603.135094796158,432.82540318747,495.061568333663
"ENSG00000128000",562.156384716522,613.877948782607,680.528160364385,590.008485511353,466.622155298821,438.96814591673,426.855397626264,412.177957345674
