"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000145428",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000145431",2.32662117010238,-0.366800859774869,1.81177266385646,-0.202454130748452,0.839561714203243,NA
"ENSG00000145451",0.521195302926453,-3.46079811684786,4.10786551941598,-0.842480870050461,0.399518843177715,NA
"ENSG00000145526",2.50466099953926,1.46427637609569,1.94501704982434,0.752834725139267,0.45154923693253,NA
"ENSG00000145536",0.274406516275962,-2.52786739774238,4.8823595802608,-0.51775526898151,0.604629031155323,NA
"ENSG00000145642",0.615715942821401,3.77432039636491,3.83687132678455,0.983697412529063,0.325264312422844,NA
"ENSG00000145649",0.137203258137981,-1.49763366765436,4.97878188778661,-0.300803228863708,0.763564546097495,NA
"ENSG00000145681",0,NA,NA,NA,NA,NA
"ENSG00000145692",0.503651680690165,0.0595969433614494,3.53695250162206,0.0168498003108942,0.986556440622089,NA
"ENSG00000145721",1.26420820839446,1.33786700395908,2.36732705263959,0.565138223072029,0.571979751850278,NA
"ENSG00000145757",2.80928119899925,-1.10909414095897,1.61731227764076,-0.685763755269858,0.492862095535078,NA
"ENSG00000145794",0.934398420969747,-0.674198326362105,2.92838117129813,-0.230229019695287,0.817913813008039,NA
"ENSG00000145808",0,NA,NA,NA,NA,NA
"ENSG00000145850",1.45311499027747,-4.94671296936007,2.72708270830779,-1.81392113788496,0.0696898679184219,NA
"ENSG00000145861",1.54759367719797,-1.14458624435562,2.33758051618033,-0.489645698376158,0.62438463318843,NA
"ENSG00000145863",0,NA,NA,NA,NA,NA
"ENSG00000145864",0.91534536105301,0.473295407704396,2.74085158681885,0.172681881054977,0.86290148665051,NA
"ENSG00000145879",0.137203258137981,-1.49763366765436,4.97878188778661,-0.300803228863708,0.763564546097495,NA
"ENSG00000145888",0.9329728892382,0.514777796027805,2.9596238744324,0.173933519213325,0.861917709593244,NA
"ENSG00000145920",2.47557578520779,1.70295152245274,1.77508050182257,0.959365798173229,0.337374498699422,NA
"ENSG00000145936",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000145945",1.06916489846345,-2.82522022431983,2.90797618658194,-0.971541733166878,0.331278581696426,NA
"ENSG00000145975",3.40086939472663,1.02658579671278,1.47857467400868,0.694307710499005,0.487489256571745,NA
"ENSG00000146005",2.78515345190523,0.569029217532594,1.60904095101192,0.353644956751867,0.723604978153185,NA
"ENSG00000146006",0.750398514366205,-2.31966008838012,3.30226632284147,-0.702444885300511,0.482401761657532,NA
"ENSG00000146013",0.496056306919708,1.44995569616604,4.25008931407385,0.341158876676926,0.732983979764739,NA
"ENSG00000146039",1.56631636024479,1.63639619500592,2.19024170145391,0.747130416665733,0.454984841415243,NA
"ENSG00000146090",3.67933934926715,-0.928552945761051,1.41741863190446,-0.655101411016049,0.512402463682284,NA
"ENSG00000146147",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000146151",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000146166",1.13447446510358,-0.915723961132803,2.47186720869751,-0.370458395948916,0.711040970092989,NA
"ENSG00000146192",1.18874062841624,-3.08551380506369,2.79102469314575,-1.10551290092171,0.268937407447673,NA
"ENSG00000146215",0,NA,NA,NA,NA,NA
"ENSG00000146221",1.92420011308824,0.921146564835676,2.1285885948727,0.432749929720809,0.665196452255477,NA
"ENSG00000146243",0.394024199203204,-1.1120815200741,4.68055306296008,-0.237596178296673,0.812194314925443,NA
"ENSG00000146250",0,NA,NA,NA,NA,NA
"ENSG00000146276",0.274448469250413,0.0167937784189974,4.96697906359888,0.00338108500236545,0.99730228961777,NA
"ENSG00000146374",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000146399",0.356374315163001,-2.92089387036581,4.8015794143063,-0.608319392086489,0.542975661914949,NA
"ENSG00000146469",0,NA,NA,NA,NA,NA
"ENSG00000146678",0.358853048781727,2.99835724332346,4.86157796263082,0.616745687587598,0.537402480972074,NA
"ENSG00000146755",0.585577526602753,-1.89447506458225,3.64703609503043,-0.519456077543,0.603442734500945,NA
"ENSG00000146809",0,NA,NA,NA,NA,NA
"ENSG00000146839",0.384033997762923,-0.877721812873877,4.33246151756366,-0.202591946706421,0.839453985074103,NA
"ENSG00000146966",2.17593772799266,-2.90617585033117,2.0037819615937,-1.45034534996001,0.146962238648736,NA
"ENSG00000147059",2.59925690639959,-0.662987029537447,1.72808893547621,-0.383653303905189,0.701235426861478,NA
"ENSG00000147127",0.448374268464772,-1.40065785579986,4.42510531265322,-0.316525315633686,0.751603813062425,NA
"ENSG00000147138",0.411651727388394,-1.01440153316672,4.59969227015529,-0.220536825854323,0.825453095399866,NA
"ENSG00000147145",0,NA,NA,NA,NA,NA
"ENSG00000147160",1.48573214011485,0.455384071929579,2.21893397204154,0.205226508615126,0.837395159329819,NA
"ENSG00000147262",0.46595984367551,-3.3095636153105,4.28979505614413,-0.771496906494477,0.440412455323244,NA
"ENSG00000147378",0.493619526275433,-1.41913860068628,3.90020549833253,-0.363862519883377,0.715960673734617,NA
"ENSG00000147434",0.229203211439752,0.0806382551012331,4.98433992963159,0.0161783217516614,0.987092129937324,NA
"ENSG00000147443",0.605641835432217,0.554935463561904,3.54183588153116,0.156680174385156,0.875496912632717,NA
"ENSG00000147485",1.00730336138033,0.059504374086561,2.56962266778308,0.0231568528845124,0.981525155779324,NA
"ENSG00000147509",1.52086133756187,-1.09670548635258,2.3884146680071,-0.459177169292667,0.646106944126117,NA
"ENSG00000147573",0.668430715479166,-2.11305443225464,3.79827526193158,-0.556319457263364,0.57799248816704,NA
"ENSG00000147576",1.88508274434204,0.784920036223818,2.02216362305339,0.388158518566673,0.697898728575391,NA
"ENSG00000147588",0,NA,NA,NA,NA,NA
"ENSG00000147606",0.9329728892382,0.514777796027805,2.9596238744324,0.173933519213325,0.861917709593244,NA
"ENSG00000147613",2.57366167459957,1.30845114164011,1.70546700238212,0.767209884338148,0.442956737014873,NA
"ENSG00000147614",1.11688888989284,-0.234796040449153,2.45168408386721,-0.0957692885450371,0.923703809404773,NA
"ENSG00000147647",0.356374315163001,-2.92089387036581,4.8015794143063,-0.608319392086489,0.542975661914949,NA
"ENSG00000147655",0.229203211439752,0.0806382551012331,4.98433992963159,0.0161783217516614,0.987092129937324,NA
"ENSG00000147697",2.00104263284002,-5.41092804249116,2.45610871464269,-2.20304907931502,0.0275912896133933,NA
"ENSG00000147724",0.246788786650491,-2.38668824786146,4.89227416850194,-0.487848425018315,0.625657208198848,NA
"ENSG00000147869",0.246788786650491,-2.38668824786146,4.89227416850194,-0.487848425018315,0.625657208198848,NA
"ENSG00000147896",0,NA,NA,NA,NA,NA
"ENSG00000148156",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000148175",1.60047626175354,-1.02427143669996,2.13694348966749,-0.479316108101358,0.631713764452179,NA
"ENSG00000148204",2.80664329246624,0.648392831327321,1.67120824082178,0.387978478976677,0.698031959891642,NA
"ENSG00000148377",1.64068878536137,1.83835907071524,2.13291822933866,0.861898522610147,0.388743362072979,NA
"ENSG00000148386",1.52354983605286,5.07847112915353,2.68409941306445,1.89205776225531,0.0584832851373608,NA
"ENSG00000148482",0.712748630326001,-3.92083946818332,3.58542850860562,-1.09354836075316,0.27415310781938,NA
"ENSG00000148483",4.19395052733587,-0.430537885025333,1.34070634748142,-0.321127654712845,0.748113653830367,NA
"ENSG00000148513",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000148584",2.8469730360139,-0.567367338095932,1.58814679496175,-0.35725119358982,0.720903764134908,NA
"ENSG00000148600",2.94161953483221,1.47218538279898,1.78258478019734,0.825871172666469,0.408877174886261,NA
"ENSG00000148655",2.06895679202223,-0.0313435148711245,1.86678483605021,-0.0167901057828613,0.986604063227412,NA
"ENSG00000148702",0.623269363617407,0.616566016325558,3.22560560449634,0.19114736639411,0.848410138712469,NA
"ENSG00000148734",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000148795",0.862546682446343,2.65909013348535,3.12970719068213,0.849629045618736,0.395531358181745,NA
"ENSG00000148798",0.274448469250413,0.0167937784189974,4.96697906359888,0.00338108500236545,0.99730228961777,NA
"ENSG00000148826",0.486024152504975,-0.0279176304077923,3.87922327784679,-0.00719670624973365,0.994257908761034,NA
"ENSG00000148832",3.07634405935146,0.509439649102124,1.57941168812085,0.3225502590197,0.747035869243944,NA
"ENSG00000148942",0.411651727388394,-1.01440153316672,4.59969227015529,-0.220536825854323,0.825453095399866,NA
"ENSG00000149043",0.615715942821401,3.77432039636491,3.83687132678455,0.983697412529063,0.325264312422844,NA
"ENSG00000149090",0,NA,NA,NA,NA,NA
"ENSG00000149124",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000149131",0.954504682773663,1.7134972213008,2.94209575838331,0.582407019356288,0.560292554582656,NA
"ENSG00000149257",0.832408266227695,-1.17519309691099,2.8818948536434,-0.407784862596658,0.683431627888956,NA
"ENSG00000149295",0.742928999519101,2.40956743822588,3.30586677592272,0.728876147029043,0.466077426875278,NA
"ENSG00000149300",1.18219845653297,0.932686860117696,2.63371065367042,0.354134141052235,0.723238356996949,NA
"ENSG00000149403",2.2035221436272,2.36661929533845,1.94789624813532,1.2149616785822,0.224380707550829,NA
"ENSG00000149435",0.880132257657082,1.36572248001049,2.7939901870328,0.488807185633275,0.624978210309049,NA
"ENSG00000149451",0.969611524365676,-1.47823436255509,2.69041484730063,-0.549444768355424,0.582700258272193,NA
"ENSG00000149452",1.01725160984616,-0.847449620349906,2.84615235186857,-0.297752725638013,0.76589189825797,NA
"ENSG00000149534",0.366406469577733,-0.971225194316009,4.41090151622521,-0.220187458446629,0.82572516366736,NA
"ENSG00000149571",1.46575173723429,0.615243983263583,2.19889020052244,0.279797501083686,0.779632869008756,NA
"ENSG00000149575",0,NA,NA,NA,NA,NA
"ENSG00000149633",0.366406469577733,-0.971225194316009,4.41090151622521,-0.220187458446629,0.82572516366736,NA
"ENSG00000149646",1.04398394948226,-0.924957685041923,2.80467201836122,-0.329791747122852,0.74155732368046,NA
"ENSG00000149651",0,NA,NA,NA,NA,NA
"ENSG00000149654",0.256862894039674,2.50878614006598,4.89227005226571,0.512806143827672,0.608086931675839,NA
"ENSG00000149742",0.338788739952262,-0.818967439439123,4.89908214893236,-0.167167525373625,0.867238235828944,NA
"ENSG00000149798",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000149948",0,NA,NA,NA,NA,NA
"ENSG00000149968",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000150045",1.39876492101591,-4.88732504093528,2.77777559137027,-1.75943839960246,0.0785030745208419,NA
"ENSG00000150051",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000150275",2.26886502425826,-1.77042220516196,1.83388889423887,-0.965392293242906,0.334348360107271,NA
"ENSG00000150281",1.97447810510173,-1.40020806878482,2.12410881198241,-0.659197900261063,0.509768695103244,NA
"ENSG00000150471",1.8119680390592,-1.99180526852665,2.19911215503922,-0.905731553510113,0.365077957102693,NA
"ENSG00000150540",2.49064067382535,0.0872142295223822,1.68657622621507,0.05171081399511,0.958759120447566,NA
"ENSG00000150551",0.137203258137981,-1.49763366765436,4.97878188778661,-0.300803228863708,0.763564546097495,NA
"ENSG00000150625",0.521195302926453,-3.46079811684786,4.10786551941598,-0.842480870050461,0.399518843177715,NA
"ENSG00000150630",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000150637",1.28922134547785,-3.12444860756705,2.72592103834808,-1.14619923453853,0.251712724553269,NA
"ENSG00000150750",2.47292923969126,-0.567709772486046,1.72317774080827,-0.329455145015834,0.741811692275454,NA
"ENSG00000150782",3.16557160821335,-2.03450448310386,1.61121111683509,-1.26271750600893,0.206690720427443,NA
"ENSG00000150873",2.43385382391951,-0.372400363657508,1.75042306702547,-0.212748775237712,0.831522920397878,NA
"ENSG00000150893",0.493577573300982,-3.38713094992609,4.17059299982775,-0.812146126477934,0.416707788170586,NA
"ENSG00000151005",0.137203258137981,-1.49763366765436,4.97878188778661,-0.300803228863708,0.763564546097495,NA
"ENSG00000151062",3.21455856640217,1.17396342344197,1.53373541492902,0.765427603754131,0.444016960960422,NA
"ENSG00000151079",0.630864737387865,-0.397167698961508,3.46301498966062,-0.1146884146177,0.908692097126278,NA
"ENSG00000151322",0.513725788079349,3.50895347770508,4.10347136103547,0.855118305692191,0.392485656439476,NA
"ENSG00000151360",1.66733721904857,0.597505734470506,2.26563730961383,0.263725236133381,0.791991648134558,NA
"ENSG00000151364",1.67829671642712,1.66010605997707,2.27869551497815,0.728533517999656,0.466287058452019,NA
"ENSG00000151468",2.06887288607333,-0.803339912305221,1.86334616002126,-0.431127575509671,0.666375611082999,NA
"ENSG00000151490",1.43897744462374,0.158117718032941,2.44338062390641,0.0647126839289356,0.94840276367739,NA
"ENSG00000151572",1.57529531277234,-0.130483475996076,2.10848150623219,-0.0618850464708353,0.950654375859269,NA
"ENSG00000151617",1.71996808575743,-2.59386497304779,2.29576457762329,-1.12984798107352,0.258540286364749,NA
"ENSG00000151655",1.2908146891072,-0.684157086037517,2.37749872863916,-0.28776338670394,0.773527865561008,NA
"ENSG00000151702",2.21455690797114,-1.26040590844399,1.86604654533393,-0.675441838037558,0.499395091917841,NA
"ENSG00000151704",0.246788786650491,-2.38668824786146,4.89227416850194,-0.487848425018315,0.625657208198848,NA
"ENSG00000151789",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000151790",0.411693680362845,1.03896413556365,4.5958666866917,0.226064898394939,0.821150944922092,NA
"ENSG00000151812",1.83220015978647,0.726792962983806,2.00038369284421,0.363326778549383,0.716360791757688,NA
"ENSG00000151838",1.3209111523514,0.871006426493564,2.36013695764152,0.369049102711377,0.712091125318531,NA
"ENSG00000151882",2.18702308429457,-0.448878494384354,1.83456334975095,-0.244678655793102,0.806705255986013,NA
"ENSG00000151892",0.547927642562549,-3.54736848054223,4.42489298025637,-0.801684582287164,0.422735436488968,NA
"ENSG00000151948",1.02391964065279,-2.85098239336277,2.99612592911468,-0.951556263259334,0.341322071650973,NA
"ENSG00000151967",0.897801738816723,2.71913291838298,3.09072118030874,0.879772959044906,0.378982316269801,NA
"ENSG00000152034",2.84026305223282,-0.330591312489945,1.68592092899147,-0.196089452835553,0.844540151424942,NA
"ENSG00000152049",1.20649401552479,-0.286731975781986,2.89651155488096,-0.0989921739821161,0.921144483841261,NA
"ENSG00000152207",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000152214",3.84411838405615,-1.25735498289394,1.40704583946966,-0.893613376070147,0.371528787087295,NA
"ENSG00000152292",2.60266298298214,0.460948999444393,1.66298069050264,0.277182412325587,0.781640043676645,NA
"ENSG00000152315",3.53873001454661,-1.8539657438065,1.52361860572929,-1.21681747442241,0.223673669918768,NA
"ENSG00000152430",0.805843738489403,4.15442587569423,3.46901261810814,1.19758165594678,0.231079921038229,NA
"ENSG00000152527",4.05732936391451,-0.431135457208888,1.40734947646216,-0.306345697653358,0.759341448910663,NA
"ENSG00000152578",0.384075950737374,1.19869149862767,4.72459470353617,0.253713085215648,0.799717224228184,NA
"ENSG00000152580",0,NA,NA,NA,NA,NA
"ENSG00000152591",0.348820894366994,1.01938767493758,4.89100047645102,0.208421094997984,0.834900186549036,NA
"ENSG00000152592",1.3209111523514,0.871006426493564,2.36013695764152,0.369049102711377,0.712091125318531,NA
"ENSG00000152661",1.67838062237603,3.59829252673049,2.47646787376712,1.45299382432807,0.14622546868454,NA
"ENSG00000152669",2.94811975374103,-0.184556774498864,1.68441053155207,-0.109567573368713,0.9127523284852,NA
"ENSG00000152670",1.36371962951778,-0.140376485801867,2.24564952252983,-0.0625104159814426,0.950156367409521,NA
"ENSG00000152672",1.62809399137901,-1.05712142175374,2.11627722847953,-0.499519348187311,0.617413559785338,NA
"ENSG00000152689",2.15927949574575,-1.67595131790475,1.87552572684882,-0.893590151237545,0.371541217780446,NA
"ENSG00000152705",4.01666060451341,-0.845852466193938,1.37000501971403,-0.617408297066312,0.536965450718042,NA
"ENSG00000152779",0.548854985526375,-1.60701068004749,4.0963895457802,-0.392299282597018,0.694837093647294,NA
"ENSG00000152784",3.65542136704539,1.52963858249334,1.466338809907,1.04316858570384,0.296870220057304,NA
"ENSG00000152785",0,NA,NA,NA,NA,NA
"ENSG00000152804",0.496098259894159,3.46201806589315,4.18382111904636,0.827477553983537,0.40796643925318,NA
"ENSG00000152910",1.20884689022016,-0.519560134810354,2.39527594358576,-0.216910346468292,0.828278214247213,NA
"ENSG00000152932",1.08163383352246,-0.321370895554793,2.72367997367093,-0.117991430219922,0.906074448143254,NA
"ENSG00000152936",2.49550559613038,-5.72418082632851,2.28655366389409,-2.50340978946456,0.0123003032975306,NA
"ENSG00000152953",0.274490422224864,2.59661654216935,4.88598675599599,0.531441584237377,0.595112811422512,NA
"ENSG00000152977",0.229203211439752,0.0806382551012331,4.98433992963159,0.0161783217516614,0.987092129937324,NA
"ENSG00000153060",0.934398420969747,-0.674198326362105,2.92838117129813,-0.230229019695287,0.817913813008039,NA
"ENSG00000153071",2.37849250574522,-1.41254047240798,1.77005973237048,-0.798018533824448,0.424859734833408,NA
"ENSG00000153086",2.46289708527653,-0.858139378598985,1.72435537847179,-0.497658075193009,0.618725062835916,NA
"ENSG00000153230",0.239235365854484,2.41634973135594,4.89929941425767,0.493203114780864,0.621869077255321,NA
"ENSG00000153246",0,NA,NA,NA,NA,NA
"ENSG00000153253",2.76643076885841,-0.904860629321539,1.8385748908725,-0.492153261645021,0.622611002342022,NA
"ENSG00000153283",1.51082918314714,-1.65342589402353,2.38596845385633,-0.692978941675099,0.488322766966608,NA
"ENSG00000153292",3.61617813937583,0.711533919552367,1.4578448457922,0.488072459566652,0.625498517626107,NA
"ENSG00000153495",2.63531344681044,-1.27344527582428,1.6753702464574,-0.760097822267647,0.447196114295874,NA
"ENSG00000153563",1.58369217058327,-1.66200809161503,2.26433176993168,-0.73399495325068,0.46295181391979,NA
"ENSG00000153707",0.358853048781727,2.99835724332346,4.86157796263082,0.616745687587598,0.537402480972074,NA
"ENSG00000153789",0.338788739952262,-0.818967439439123,4.89908214893236,-0.167167525373625,0.867238235828944,NA
"ENSG00000153802",0.740450265900375,-0.788618174415894,3.2402136712033,-0.24338462041086,0.807707456804822,NA
"ENSG00000153823",0,NA,NA,NA,NA,NA
"ENSG00000153930",3.10895257020531,-1.21635750490779,1.62549802844016,-0.748298357565537,0.454280214980506,NA
"ENSG00000153956",0.10958552851251,-1.33360607214229,4.98935328391299,-0.267290367359271,0.789245602786592,NA
"ENSG00000153976",1.29174203207102,-0.0383852620404747,2.34666079874815,-0.0163573968853751,0.986949267558134,NA
"ENSG00000153993",0.979643678780408,-0.676556572879378,2.62441197937617,-0.257793585075845,0.79656621557037,NA
"ENSG00000154025",0.274406516275962,-2.52786739774238,4.8823595802608,-0.51775526898151,0.604629031155323,NA
"ENSG00000154080",0.513641882130446,-0.167069325245095,4.13562362664071,-0.0403976135954137,0.967776132772877,NA
"ENSG00000154096",0.777130854002301,-2.39613695072326,3.57914911041468,-0.669471116403319,0.503194999605175,NA
"ENSG00000154133",1.69348746396804,0.754954088631051,2.07636379767353,0.363594322669728,0.716160966884789,NA
"ENSG00000154162",0.623269363617407,0.616566016325558,3.22560560449634,0.19114736639411,0.848410138712469,NA
"ENSG00000154188",1.07160167910773,-0.97534010273539,2.73621564370017,-0.356455860845983,0.721499201961053,NA
"ENSG00000154227",0.842398467667976,-1.31382160977267,3.04670041824057,-0.431227698629912,0.666302815724176,NA
"ENSG00000154258",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000154262",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000154263",0.63330151803214,1.92965386017373,3.54070577274008,0.544991305131918,0.58575949767694,NA
"ENSG00000154342",0.887643725478637,-1.29216573365157,2.78836359213697,-0.463413644223229,0.643067900492651,NA
"ENSG00000154493",2.08393777469089,-3.89774116597758,2.32228249733091,-1.67840956923088,0.093267170795976,NA
"ENSG00000154529",2.49055676787645,-0.546702520344619,1.69635698545116,-0.32228034843693,0.747240319267049,NA
"ENSG00000154545",1.67577602983395,-0.221938337283224,2.06190292082873,-0.107637626893715,0.914283148426164,NA
"ENSG00000154589",2.12162961170554,-2.14284356707219,1.9349588831923,-1.10743622806957,0.268105369911166,NA
"ENSG00000154645",0.366448422552184,1.11039210717049,4.40675014772821,0.251975281090742,0.801060170295202,NA
"ENSG00000154646",0.137203258137981,-1.49763366765436,4.97878188778661,-0.300803228863708,0.763564546097495,NA
"ENSG00000154655",0.394108105152107,3.12432650462627,4.60821279997637,0.677990934933017,0.497777440905631,NA
"ENSG00000154678",0,NA,NA,NA,NA,NA
"ENSG00000154736",0.915429267001913,2.74880211676997,3.11365395382211,0.882821969793952,0.377332468300433,NA
"ENSG00000154760",0.46595984367551,-3.3095636153105,4.28979505614413,-0.771496906494477,0.440412455323244,NA
"ENSG00000154764",0.274448469250413,0.0167937784189974,4.96697906359888,0.00338108500236545,0.99730228961777,NA
"ENSG00000154783",0.788216210304213,4.12443143472408,3.45450504100915,1.19392833003921,0.23250600449449,NA
"ENSG00000154864",3.08625035484284,-0.0379178861189146,1.52610820533074,-0.0248461321330076,0.980177694281316,NA
"ENSG00000154928",1.76777598313572,0.027809666986867,1.98585302236172,0.0140038898517241,0.988826877688831,NA
"ENSG00000154997",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000155052",0.805801785514952,2.35872913538968,3.25122131675112,0.725490179101899,0.468151367658448,NA
"ENSG00000155249",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000155265",2.2237875783454,-0.185031181418475,1.80045586836973,-0.102769073471385,0.918146251063475,NA
"ENSG00000155269",0.787163008417034,-1.19147978502104,3.45808522765502,-0.344548993614307,0.730433457290725,NA
"ENSG00000155307",0.274406516275962,-2.52786739774238,4.8823595802608,-0.51775526898151,0.604629031155323,NA
"ENSG00000155428",0.695205008089714,-0.78951372549018,3.35139369365304,-0.235577732029926,0.813760354446183,NA
"ENSG00000155511",0,NA,NA,NA,NA,NA
"ENSG00000155622",2.02114889464394,-2.12364663741585,1.98127492788725,-1.07185863381435,0.283783532526835,NA
"ENSG00000155714",0.603247007762394,-0.290179942805425,3.85274159144048,-0.0753177797987046,0.939961875428328,NA
"ENSG00000155719",0.640812985853695,-2.0411023321136,3.53650601823478,-0.577152229231156,0.563836624435065,NA
"ENSG00000155754",1.23642266687118,-1.26587624938586,2.57641186951849,-0.491333029614727,0.623190922380573,NA
"ENSG00000155816",0.274406516275962,-2.52786739774238,4.8823595802608,-0.51775526898151,0.604629031155323,NA
"ENSG00000155886",2.10144808293625,1.23813285474651,1.91724633543944,0.645787049822539,0.518417275941536,NA
"ENSG00000155897",1.48829477968248,5.04690593406147,2.72690760927088,1.8507799519511,0.0642012163868355,NA
"ENSG00000155926",1.8422323142012,1.12202208576195,1.99933526068806,0.561197567923558,0.574662860743803,NA
"ENSG00000155966",1.69596619758677,2.42400179085745,2.3069116497614,1.05075623121855,0.293370562685252,NA
"ENSG00000156009",1.8748827780295,-1.3507873694167,1.99910476991939,-0.675696136461708,0.499233589454858,NA
"ENSG00000156127",1.33094330676613,1.45009261169054,2.38361785425436,0.608357841045017,0.542950166405916,NA
"ENSG00000156194",1.33858063351104,1.58445619614723,2.4909862950309,0.636075838437147,0.524726992808629,NA
"ENSG00000156206",0.119617682927242,1.47760664174872,4.99248279247227,0.29596629636394,0.767255820499422,NA
"ENSG00000156219",0.246788786650491,-2.38668824786146,4.89227416850194,-0.487848425018315,0.625657208198848,NA
"ENSG00000156222",1.26181338072463,0.879394467277399,2.85247840779169,0.308291366860232,0.75786063459832,NA
"ENSG00000156265",2.61793763647196,0.580739558940022,1.69971210400107,0.341669367166933,0.732599727665703,NA
"ENSG00000156299",3.54713551134107,0.571840807889112,1.45519764556492,0.392964357544105,0.694345806638952,NA
"ENSG00000156395",0.274448469250413,0.0167937784189974,4.96697906359888,0.00338108500236545,0.99730228961777,NA
"ENSG00000156414",3.29383786679823,-0.840994429412868,1.51189454736692,-0.556252042100107,0.578038566908149,NA
"ENSG00000156427",2.98572768480679,-0.244543592978825,1.60298544388208,-0.152555092694163,0.878749141193827,NA
"ENSG00000156466",0.137245211112432,1.57778955388396,4.98573189883748,0.316460970204164,0.751652645295013,NA
"ENSG00000156475",0,NA,NA,NA,NA,NA
"ENSG00000156486",3.60643440885656,-1.15933366814428,1.47675721095115,-0.785053669991951,0.432422101917999,NA
"ENSG00000156510",1.14698535313704,1.71190285209819,2.70126630756433,0.633740867127527,0.526249949759471,NA
"ENSG00000156574",2.70964391895257,-1.40895561397575,1.70569771940895,-0.826028901805635,0.40878769703096,NA
"ENSG00000156687",0.475991998090243,-1.50610595015181,3.95385754018905,-0.380920641384514,0.703262135532995,NA
"ENSG00000156920",0,NA,NA,NA,NA,NA
"ENSG00000156925",2.30928731273834,2.43893549254374,1.8834238603203,1.2949477512348,0.195338254240169,NA
"ENSG00000156959",0.915219502129657,-2.64863187222378,3.12210230804787,-0.84834884026586,0.396243725227049,NA
"ENSG00000156966",1.3585610363916,1.36678817223147,2.36785962274965,0.577225169558108,0.563787356329896,NA
"ENSG00000157087",1.57529531277234,-0.130483475996076,2.10848150623219,-0.0618850464708353,0.950654375859269,NA
"ENSG00000157093",0.872494930912173,1.15924382467386,3.32339034140398,0.348813622712804,0.727229235566671,NA
"ENSG00000157103",1.02740962318425,2.78907804813531,2.92969427783616,0.952003104636327,0.341095407358852,NA
"ENSG00000157150",0,NA,NA,NA,NA,NA
"ENSG00000157168",0,NA,NA,NA,NA,NA
"ENSG00000157303",0,NA,NA,NA,NA,NA
"ENSG00000157322",0.68618410258771,2.05778639774955,3.75394794744142,0.548165937983256,0.583577968154915,NA
"ENSG00000157335",0.942963090678482,0.385468156208419,2.93813170055439,0.131194989025061,0.895621059875727,NA
"ENSG00000157368",0.633343471006591,3.81230609542293,3.76176036669882,1.01343672211861,0.31085160650525,NA
"ENSG00000157399",0,NA,NA,NA,NA,NA
"ENSG00000157542",0.358853048781727,2.99835724332346,4.86157796263082,0.616745687587598,0.537402480972074,NA
"ENSG00000157551",0,NA,NA,NA,NA,NA
"ENSG00000157570",1.02740962318425,2.78907804813531,2.92969427783616,0.952003104636327,0.341095407358852,NA
"ENSG00000157613",0.768109948500297,0.190237992498696,3.18968744275758,0.0596415780269147,0.952441102813945,NA
"ENSG00000157680",2.27898108462189,-0.59463409680359,1.7735628019195,-0.335276594750424,0.737416447684991,NA
"ENSG00000157703",0.740366359951472,-3.97211614170176,3.52660774566718,-1.12632774273859,0.260026819080979,NA
"ENSG00000157766",2.40863092196386,-0.129735765559835,1.723744877287,-0.075263902024774,0.940004742000864,NA
"ENSG00000157782",1.6773693734633,1.01854107094741,2.25919524165368,0.450842429272233,0.652103118837503,NA
"ENSG00000157856",1.00730336138033,0.059504374086561,2.56962266778308,0.0231568528845124,0.981525155779324,NA
